Category,Subcategory,2ndSubcategory,Name,1stColumnPrice,2ndColumnPrice,3rdColumnPrice
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga,Alfred Finnbogason [Pink Wave Refractor] #2/75,$6.29,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga,Alfred Finnbogason [Red Refractor] #2/10,$8.80,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga,Joakim Nilsson [Blue Wave Refractor] #20/150,$5.95,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga,Joakim Nilsson [Green Wave Refractor] #20/99,$5.25,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga,Andreas Voglsammer [Gold Wave Refractor] #21/50,$5.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga,Amos Pieper [Blue Refractor] #22/150,$3.24,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga,Amos Pieper [Red Refractor] #22/10,$11.61,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga,Josh Sargent [Blue Refractor] #23/150,$1.56,,$10.50
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga,Josh Sargent [Gold Refractor] #23/50,$14.27,$13.39,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Jude Bellingham #31,$35.00,$45.25,$78.59
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Florian Wirtz #64,$17.01,$23.60,$69.75
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Hobby Box,$150.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Marco Richter [Gold] #1/50,$12.03,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Marco Richter [Yellow] #1/99,$19.99,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Niklas Stark [Gold] #10/50,$5.99,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Niklas Stark [Green] #10/75,$6.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Niklas Stark [Yellow] #10/99,$9.74,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Javairo Dilrosun [Gold] #11/50,$7.87,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Javairo Dilrosun [Purple] #11/25,$23.54,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Javairo Dilrosun [Yellow] #11/99,$9.44,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Santiago Ascacibar [Gold] #12/50,$7.43,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Santiago Ascacibar [Green] #12/75,$2.49,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Santiago Ascacibar [Purple] #12/25,$2.99,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Santiago Ascacibar [Yellow] #12/99,$3.99,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Christopher Lenz [Green] #13/75,$5.96,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Christopher Lenz [Orange] #13/125,$9.73,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Christopher Lenz [Purple] #13/25,$15.48,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Christopher Lenz [Red] #13/5,$12.50,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Max Kruse [Yellow] #14/99,$3.99,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Loris Karius [Gold] #15/50,$5.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Loris Karius [Purple] #15/25,$46.24,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Marcus Ingvartsen [Gold] #16/50,$6.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Marcus Ingvartsen [Green] #16/75,$5.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Marcus Ingvartsen [Red] #16/5,$12.38,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Marvin Friedrich [Gold] #17/50,$6.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Marvin Friedrich [Yellow] #17/99,$2.99,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Reinhold Yabo [Gold] #19/50,$17.49,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Reinhold Yabo [Purple] #19/25,$86.79,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Reinhold Yabo [Yellow] #19/99,$5.89,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Alfred Finnbogason [Green] #2/75,$56.89,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Alfred Finnbogason [Purple] #2/25,$18.08,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Alfred Finnbogason [Yellow] #2/99,$5.14,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Joakim Nilsson [Green] #20/75,$9.67,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Joakim Nilsson [Orange] #20/125,$6.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Joakim Nilsson [Yellow] #20/99,$5.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Andreas Voglsammer [Gold] #21/50,$4.03,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Andreas Voglsammer [Orange] #21/125,$0.99,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Andreas Voglsammer [Purple] #21/25,$2.25,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Andreas Voglsammer [Yellow] #21/99,$9.99,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Amos Pieper [Orange] #22/125,$8.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Amos Pieper [Yellow] #22/99,$3.92,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Josh Sargent [Gold] #23/50,$23.54,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Josh Sargent [Red] #23/5,$60.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Josh Sargent [Yellow] #23/99,$119.99,,$24.99
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Theodor Gebre Selassie [Gold] #24/50,$9.17,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Theodor Gebre Selassie [Purple] #24/25,$20.50,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Theodor Gebre Selassie [Yellow] #24/99,$4.68,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Davie Selke [Gold] #25/50,$10.89,,
Sports Cards,Soccer Cards,2020 Topps Chrome Bundesliga Sapphire,Davie Selke [Yellow] #25/99,$6.29,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Jude Bellingham #68[RC],$3.90,$14.69,$43.81
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Jude Bellingham [Refractor] #68,$14.54,$22.00,$109.50
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Pedri [Aqua Wave] #61/199,$38.13,$33.00,$162.44
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Jude Bellingham [Pink] #68/175,$25.64,$131.96,$158.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Jude Bellingham [Pink Xfractor] #68,$24.74,$39.13,$102.37
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Cristiano Ronaldo [Pink Xfractor] #100,$10.99,$25.74,$46.50
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Kylian Mbappe #95,$1.34,$13.50,$23.24
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Kylian Mbappe [Pink Xfractor] #95,$9.82,$16.00,$36.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Kylian Mbappe [Aqua Bubbles] #95,$33.51,$45.00,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Erling Haaland #49,$1.72,$15.00,$23.50
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Pedri #61[RC],$1.75,$8.00,$14.98
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Pedri [Pink Xfractor] #61,$5.40,$19.77,$41.16
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Cristiano Ronaldo [Purple] #100/250,$18.29,$44.00,$65.30
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Erling Haaland [Aqua] #49/199,$16.51,$33.71,$73.77
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Kylian Mbappe [Gold Bubbles] #95,$80.00,,$244.25
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Kylian Mbappe [Speckle] #95,$4.99,$16.50,$59.45
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi #GOL-LM,$10.99,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Cristiano Ronaldo [Speckle] #100,$5.05,$38.00,$49.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Youssoufa Moukoko [Pink Xfractor] #55,$4.25,$4.36,$78.75
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Pedri [Refractor] #61[RC],$1.92,$10.57,$22.78
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Kylian Mbappe [Gold] #95/50,$106.81,$85.88,$337.50
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Kylian Mbappe [Refractor] #95,$2.01,$10.13,$38.83
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Hobby Box,$233.11,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi #1,$3.57,$23.87,$35.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Aqua Wave] #1/199,$29.72,$43.00,$141.25
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Aqua] #1/199,$29.57,$31.71,$70.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Blue Bubbles] #1,$43.01,$42.25,$200.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Blue Wave] #1/75,$24.27,$70.00,$149.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Blue] #1/150,$45.17,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Gold Bubbles] #1,$38.70,$99.47,$188.52
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Gold] #1/50,$251.34,$250.00,$550.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Neon Green] #1/99,$28.72,$34.00,$200.16
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Orange Bubbles] #1,$88.77,$46.00,$172.67
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Orange] #1/25,$171.50,$186.00,$260.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Pink Mini Diamond] #1/175,$17.75,$33.70,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Pink Xfractor] #1,$13.82,$40.05,$69.99
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Pink] #1/175,$15.50,$30.02,$94.07
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Purple Carbon Fiber] #1,$19.43,$28.00,$97.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Purple Mini Diamond] #1/250,$34.92,$52.50,$138.50
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Purple] #1/250,$43.65,$31.00,$80.44
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Refractor] #1,$8.88,$25.75,$66.93
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [SP] #1,$51.03,$34.88,$133.32
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Lionel Messi [Yellow Mini Diamond] #1/299,$8.74,$42.42,$104.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Hee chan Hwang [Blue Wave] #10/75,$3.75,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Hee chan Hwang [Blue] #10/150,$9.17,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Hee chan Hwang [Red Carbon Fiber] #10,$10.51,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Hee chan Hwang [Red] #10/10,$7.95,,$119.50
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Hee chan Hwang [Yellow Mini Diamond] #10/299,$2.24,$23.00,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Cristiano Ronaldo [Aqua Wave] #100/199,$19.99,$24.00,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League,Cristiano Ronaldo [Blue Wave] #100/75,$24.50,$51.95,$350.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Alessandro Del Piero #CA-ADE,$65.00,$80.00,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Alphonso Davies [Orange Bubbles Refractor] #CA-ADV,$65.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Alphonso Davies [Orange Refractor] #CA-ADV/25,$155.62,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Ansu Fati #CA-AF,$325.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Ansu Fati [Gold Bubbles Refractor] #CA-AF,$373.90,$473.00,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Ansu Fati [Gold Refractor] #CA-AF/50,$340.00,$36.00,$515.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Ansu Fati [Orange Bubbles Refractor] #CA-AF,$550.15,$37.00,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Ansu Fati [Orange Refractor] #CA-AF/25,$122.50,$135.00,$162.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Achraf Hakimi #CA-AH,$19.49,$39.97,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Achraf Hakimi [Blue Refractor] #CA-AH/150,$3.78,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Achraf Hakimi [Blue Wave Refractor] #CA-AH/75,$8.37,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Achraf Hakimi [Gold Bubbles Refractor] #CA-AH,$31.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Achraf Hakimi [Gold Refractor] #CA-AH/50,$8.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Achraf Hakimi [Orange Refractor] #CA-AH/25,$7.50,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Achraf Hakimi [Red Refractor] #CA-AH/10,$250.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Alejandro Marques #CA-AM,$1.37,$11.43,$32.40
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Alejandro Marques [Blue Refractor] #CA-AM/150,$5.55,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Alejandro Marques [Blue Wave Refractor] #CA-AM/75,$12.04,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Alejandro Marques [Gold Refractor] #CA-AM/50,$16.50,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Alejandro Marques [Neon Green Refractor] #CA-AM/99,$3.85,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Alejandro Marques [Red Refractor] #CA-AM/10,$18.49,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Andre Onana [Blue Wave Refractor] #CA-AO/75,$20.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Andre Onana [Gold Bubbles Refractor] #CA-AO,$8.62,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Andre Onana [Gold Refractor] #CA-AO/50,$20.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Andre Onana [Neon Green Refractor] #CA-AO/99,$6.05,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Andre Onana [Orange Refractor] #CA-AO/25,$7.53,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Aaron Wan Bissaka #CA-AWB,$7.03,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Aaron Wan Bissaka [Blue Refractor] #CA-AWB/150,$2.38,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Aaron Wan Bissaka [Blue Wave Refractor] #CA-AWB/75,$18.33,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Aaron Wan Bissaka [Gold Bubbles Refractor] #CA-AWB,$14.10,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Aaron Wan Bissaka [Neon Green Refractor] #CA-AWB/99,$6.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Aaron Wan Bissaka [Red Refractor] #CA-AWB/10,$45.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Aaron Wan Bissaka [Red Wave Refractor] #CA-AWB/5,$4.64,$15.33,$38.91
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Ben Chilwell [Gold Bubbles Refractor] #CA-BCH,$57.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Ben Chilwell [Neon Green Refractor] #CA-BCH/99,$6.01,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Ben Chilwell [Orange Refractor] #CA-BCH/25,$15.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Billy Gilmour #CA-BG,$4.65,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Billy Gilmour [Blue Wave Refractor] #CA-BG/75,$19.08,$61.00,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Billy Gilmour [Gold Refractor] #CA-BG/50,$34.00,$26.00,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Billy Gilmour [Neon Green Refractor] #CA-BG/99,$10.75,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Billy Gilmour [Orange Bubbles Refractor] #CA-BG,$8.50,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Billy Gilmour [Orange Refractor] #CA-BG/25,$11.50,$52.00,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Edouard Mendy #CA-BM,$6.23,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Edouard Mendy [Gold Refractor] #CA-BM/50,$13.25,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Edouard Mendy [Neon Green Refractor] #CA-BM/99,$6.00,,$43.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Edouard Mendy [Orange Refractor] #CA-BM/25,$14.35,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Joao Cancelo #CA-C,$11.89,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Joao Cancelo [Blue Wave Refractor] #CA-C/75,$17.99,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Joao Cancelo [Gold Bubbles Refractor] #CA-C,$14.50,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Autographs,Joao Cancelo [Gold Refractor] #CA-C/50,$11.50,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Jude Bellingham #68[RC],$15.51,$35.56,$90.35
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Youssoufa Moukoko #55,$2.82,$6.28,$26.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Kylian Mbappe [Aqua] #95/150,$61.00,$35.15,$62.30
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Pedri [Aqua] #61/150,$206.69,,$999.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Jamal Musiala [Aqua] #81/150,$102.50,$167.50,$441.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Pedri #61,$3.25,$30.00,$41.56
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Lionel Messi [Green] #1/75,,$151.15,$216.75
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Cristiano Ronaldo [Green] #100/75,$476.87,$49.89,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Erling Haaland [Aqua] #49/150,$35.07,$49.99,$87.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Erling Haaland [Yellow] #49/99,$50.00,$72.71,$240.20
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Hobby Box,$379.75,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Lionel Messi [Orange] #1/50,,,$581.89
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Lionel Messi [Yellow] #1/99,$108.50,$186.89,$267.52
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Hee chan Hwang [Aqua] #10/150,$3.25,,$24.99
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Hee chan Hwang [Green] #10/75,$27.62,,$16.50
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Hee chan Hwang [Orange] #10/50,$11.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Hee chan Hwang [Yellow] #10/99,$8.20,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Cristiano Ronaldo [Yellow] #100/99,$71.00,$65.95,$81.00
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Ciro Immobile [Aqua] #13/150,$2.18,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Ciro Immobile [Orange] #13/50,$44.00,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Ciro Immobile [Purple] #13/25,$11.93,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Alessandro Del Piero [Green] #14/75,$22.99,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Alessandro Del Piero [Orange] #14/50,$11.50,,
Sports Cards,Soccer Cards,2020 Topps Chrome UEFA Champions League Sapphire,Ansu Fati [Aqua] #15/150,$16.63,$10.50,$10.50
